CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8M_International travel controls,C8_Notes,E1E_Income support,E1E_Flag,E1_Notes,E2E_Debt/contract relief,E2_Notes,E3E_Fiscal measures,E3_Notes,E4E_International support,E4_Notes,H1E_Public information campaigns,H1E_Flag,H1_Notes,H2E_Testing policy,H2_Notes,H3E_Contact tracing,H3_Notes,H4E_Emergency investment in healthcare,H4_Notes,H5E_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7E_Vaccination policy,H7E_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1E_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_NonVaccinated_ForDisplay,StringencyIndex_Vaccinated,StringencyIndex_Vaccinated_ForDisplay,StringencyIndex_SimpleAverage,StringencyIndex_SimpleAverage_ForDisplay,StringencyIndex_WeightedAverage,StringencyIndex_WeightedAverage_ForDisplay,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_NonVaccinated_ForDisplay,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_Vaccinated_ForDisplay,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_SimpleAverage_ForDisplay,GovernmentResponseIndex_WeightedAverage,GovernmentResponseIndex_WeightedAverage_ForDisplay,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_NonVaccinated_ForDisplay,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_Vaccinated_ForDisplay,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_SimpleAverage_ForDisplay,ContainmentHealthIndex_WeightedAverage,ContainmentHealthIndex_WeightedAverage_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200320,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,"20 March  “The closures announced today will not impact the running of public transport, and government continues to work closely with transport operators to ensure that people who need to get to work can continue to do so.    Yesterday, the government and rail industry agreed a plan that will see a gradual reduction in train services across the country to reflect lower passenger demand as people change their travel patterns to help reduce the spread of coronavirus, while keeping vital rail services running.”    Government Source: https://web.archive.org/web/20200320191027/https://www.gov.uk/government/news/government-announces-further-measures-on-social-distancing  ",0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,2.00,0,,2.00,,,"20 March    UK WIDE   ""We’re deferring £30bn of taxes until the end of the financial year... Taken together, I’m announcing nearly £7bn of extra support through the welfare system to strengthen the safety net and protect people’s incomes    Government Source: https://web.archive.org/web/20200320224440/https://www.gov.uk/government/news/chancellor-announces-workers-support-package   Government statement: https://web.archive.org/web/0/https://www.gov.uk/government/speeches/the-chancellor-rishi-sunak-provides-an-updated-statement-on-coronavirus     £37bn = $43436046045.05 [https://www.x-rates.com/historical/?from=GBP&amount=37000000000&date=2020-03-20]    NOTE: measures for government to pay wages also announced, but no cost given (estimated at £78bn Media source: https://web.archive.org/web/20200714135517/https://www.theguardian.com/uk-news/2020/mar/20/government-pay-wages-jobs-coronavirus-rishi-sunak)",0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,6878,186,0.00,25.93,25.93,25.93,25.93,25.93,25.93,25.93,25.93,30.73,30.73,30.73,30.73,30.73,30.73,30.73,30.73,22.62,22.62,22.62,22.62,22.62,22.62,22.62,22.62,87.50,87.50
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200321,0.00,,,,,,0.00,,,3.00,1,,,,,3.00,1,"21 March    The government is asking the following businesses and other venues across the United Kingdom to close as soon as they reasonably can, and not to open for trade from Saturday 21 March: Cinemas, Theatres, Nightclubs, Bingo halls, Concert halls, Museums and galleries, Casinos, Betting shops, Spas, Massage parlours, Indoor skating rinks, Indoor fitness studios, gyms, swimming pools or other indoor leisure centres. Restaurants, bars, and cafes must convert to take-away or delivery only.     Other businesses (including offices and factories) without interaction with the public can open provided they follow strict social distancing guidelines (""Employers who have people in their offices or onsite are advised to ensure that employees are able to follow the government’s guidelines on working safely."");     Government announcement source 1: https://web.archive.org/web/20200323173521/https://www.gov.uk/government/publications/business-and-other-venues-subject-to-further-social-distancing-measures/businesses-and-other-venues-subject-to-further-social-distancing-measures    Government guidelines source : https://web.archive.org/web/20200514194634/https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/884695/Business_Closure_Revised_Guidance.pdf     Public Health England Source: https://web.archive.org/web/20200514194047/http://www.legislation.gov.uk/uksi/2020/327/pdfs/uksi_20200327_en.pdf",2.00,1,,,,,2.00,1,"21 March    Government closes any businesses and activities that involve prolonged close social contact.    Government source; https://web.archive.org/web/20200323173521/https://www.gov.uk/government/publications/business-and-other-venues-subject-to-further-social-distancing-measures/businesses-and-other-venues-subject-to-further-social-distancing-measures ",0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,2.00,0,,2.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,7916,240,0.00,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.89,38.02,38.02,38.02,38.02,38.02,38.02,38.02,38.02,30.95,30.95,30.95,30.95,30.95,30.95,30.95,30.95,87.50,87.50
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200322,0.00,,,,,,0.00,,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,"22 March    ""Following on from the government’s guidance on social distancing in relation to COVID-19, people should avoid travelling unless it is essential.""    Source: https://web.archive.org/web/20200323172144/https://www.gov.uk/government/news/covid-19-essential-travel-guidance ",0.00,,,0.00,,2.00,0,,2.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,9130,264,0.00,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,41.15,41.15,41.15,41.15,41.15,41.15,41.15,41.15,34.52,34.52,34.52,34.52,34.52,34.52,34.52,34.52,87.50,87.50
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200323,3.00,1,,,,,3.00,1,"20 March 2020    Schools will close from Monday 23 March, except for children of key workers and vulnerable children. I’ve coded this as Friday as it was on this day that schools were closed and told they wouldn’t reopen after the weekend.    Universities all moved to online teaching and ended in person teaching by March 23rd, so physically closed.    Government source: https://web.archive.org/web/20200713095253/https://www.gov.uk/government/news/schools-colleges-and-early-years-settings-to-close    BBC news source: https://web.archive.org/web/20200713095034/https://www.bbc.com/news/uk-51952314",3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,"23 March    Only households living under the same roof can congregate. You cannot meet people who do not live in your home. All social events are banned?, including weddings, baptisms and other ceremonies, but excluding funerals.    Prime Minister Speech official transcript: https://archive.vn/VnrbU",1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,"23 March  UK residents ordered to stay at home under nationwide lockdown, with the exception of getting food, medicine and exercise, or assisting the elderly or vulnerable    Prime Minister Speech official transcript: https://archive.vn/VnrbU",2.00,1,,,,,2.00,1,"23 March  As part of the stay at home order, residents are asked to not travel far from their homes unless in exceptional circumstances.  Lockdown announced nationally and people asked to stay home and not travel unless essential.  Prime Minister Speech official transcript: https://archive.vn/VnrbU",0.00,,,0.00,,2.00,0,"23 March  £330bn (15% of GDP) in loans made available to allow firms to carry out fundamental day-to-day tasks such as paying wages and rent bills and buying stock.     Media Source: https://web.archive.org/web/20200430211444/https://www.theguardian.com/world/2020/mar/17/coronavirus-rishi-sunak-promises-to-guarantee-330bn-loans-to-business",2.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,,"£20m funding call announced on 4 Feb (not all for vaccines), first round of funding announcements on 23 March (one more to come)    [""Professor Sarah Gilbert, University of Oxford - £2.2 million... The team are already developing a new vaccine against the COVID-19"", ""Dr Sandy Douglas, University of Oxford – £0.4 million... The team are aiming to develop manufacturing processes for producing harmless virus , adenovirus vaccines at a million-dose scale""]    Source: https://web.archive.org/web/0/https://www.gov.uk/government/news/vaccine-trials-among-recipients-of-20-million-coronavirus-research-investment      £2.2m + £0.4m = £2.6m = $2989616.70  https://www.x-rates.com/historical/?from=GBP&amount=2600000&date=2020-03-23",0.00,,,,,,0.00,,,0.00,,,3.00,1,,,,,3.00,1,"23 March  UK residents ordered to stay at home under nationwide lockdown, with the exception of getting food, medicine and exercise, or assisting the elderly or vulnerable. All face to face visits banned in care homes as they were infected with covid 19    Prime Minister Speech official transcript: https://archive.vn/VnrbU    https://web.archive.org/web/20210226110704/https://www.bbc.com/news/uk-politics-55923230",,,,,,,,,,,,,,,,,11141,331,0.00,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,67.19,67.19,67.19,67.19,67.19,67.19,67.19,67.19,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,87.50,87.50
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200324,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,0.00,,,0.00,,2.00,0,,2.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,3.00,1,,,,,3.00,1,,,,,,,,,,,,,,,,,,13183,474,0.00,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,67.19,67.19,67.19,67.19,67.19,67.19,67.19,67.19,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,87.50,87.50
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200325,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,0.00,,,0.00,,2.00,0,,2.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,3.00,1,,,,,3.00,1,,,,,,,,,,,,,,,,,,15467,652,0.00,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,67.19,67.19,67.19,67.19,67.19,67.19,67.19,67.19,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,87.50,87.50
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200326,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,"26 March    Regulation from March 21 is replaced by law, additional businesses are required to close:  Funfairs (whether outdoors or indoors), Playgrounds, sports courts and outdoor gyms, Outdoor markets (except for stalls selling food), Car showrooms, Auction Houses (    Public Health England guidelines: https://web.archive.org/web/20200514195752/http://www.legislation.gov.uk/uksi/2020/350/pdfs/uksi_20200350_en.pdf     Public Health England memo:  https://web.archive.org/web/20200514200337/http://www.legislation.gov.uk/uksi/2020/447/pdfs/uksiem_20200447_en.pdf  ",2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,"26 March      Transport for London closes, as does National Rail, some of its lines and runs less services. “We have seen Tube and rail passenger numbers plummet by 92 per cent and by almost 80 per cent on buses. This is enabling the transport network to serve the needs of health and other critical workers across the city. “    Source: https://web.archive.org/web/20200426134836/https://tfl.gov.uk/info-for/media/press-releases/2020/march/london-s-transport-commissioner-mike-brown-on-our-response-to-coronavirus ",2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,0.00,,,0.00,,2.00,1,"26 March    Measures introduced to include self-employed workers too.     ""Self-employed workers can apply for a grant worth 80% of their average monthly profits to help them cope with the financial impact of coronavirus""; up to £2,500 a month in a single lump sum; paid in June; open to those who earn under £50,000 a year - up to 3.8 million of the 5 million people registered as self-employed.    Media Source:  https://web.archive.org/web/20200714134931/https://www.bbc.com/news/uk-52053914    Government Source: https://web.archive.org/web/20200714135120/https://www.gov.uk/guidance/claim-a-grant-through-the-coronavirus-covid-19-self-employment-income-support-scheme",2.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,,"26 March      UK is now the biggest contributor to the international coalition to find a vaccine, with £210 million *further* funding announced today    £210m = $254591132.11 [https://www.x-rates.com/historical/?from=GBP&amount=210000000&date=2020-03-26]    Source: https://web.archive.org/web/20200326160348/https://www.gov.uk/government/news/pm-announces-record-funding-to-find-a-coronavirus-vaccine ",0.00,,,,,,0.00,,,0.00,,,3.00,1,,,,,3.00,1,,,,,,,,,,,,,,,,,,18100,821,0.00,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,100.00,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200327,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,0.00,,,0.00,,2.00,1,,2.00,"27 March    ""From tomorrow (27 March 2020) following a decision by the Master of the Rolls with the Lord Chancellor’s agreement the court service will suspend all ongoing housing possession action – this means that neither cases currently in the system or any about to go in to it can progress to the stage where someone could be evicted.""    Official Source: https://web.archive.org/web/20200430205136/https://www.gov.uk/guidance/government-support-available-for-landlords-and-renters-reflecting-the-current-coronavirus-covid-19-outbreak  ",0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,3.00,1,,,,,3.00,1,,,,,,,,,,,,,,,,,,20772,1092,0.00,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,100.00,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200328,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,0.00,,,0.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,3.00,1,,,,,3.00,1,,,,,,,,,,,,,,,,,,23151,1371,0.00,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,100.00,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200329,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,0.00,,,0.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,3.00,1,,,,,3.00,1,,,,,,,,,,,,,,,,,,25600,1566,0.00,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,100.00,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200330,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,0.00,,,0.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,3.00,1,,,,,3.00,1,,,,,,,,,,,,,,,,,,29114,1919,0.00,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,100.00,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200331,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,0.00,,,0.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,3.00,1,,,,,3.00,1,,,,,,,,,,,,,,,,,,32930,2287,0.00,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,100.00,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200401,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,0.00,,,0.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,3.00,1,,,,,3.00,1,,,,,,,,,,,,,,,,,,37080,2900,0.00,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,100.00,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200402,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,0.00,,,0.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,3.00,1,,,,,3.00,1,,,,,,,,,,,,,,,,,,41177,3503,0.00,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,100.00,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200403,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,0.00,,,0.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,3.00,1,,,,,3.00,1,,,,,,,,,,,,,,,,,,45278,4157,0.00,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,100.00,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200404,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,0.00,,,0.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,3.00,1,,,,,3.00,1,,,,,,,,,,,,,,,,,,48683,4846,0.00,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,100.00,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200405,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,0.00,,,0.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,3.00,1,,,,,3.00,1,,,,,,,,,,,,,,,,,,51777,5424,0.00,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,100.00,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200406,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,0.00,,,0.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,3.00,1,,,,,3.00,1,,,,,,,,,,,,,,,,,,56184,5955,0.00,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,100.00,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200407,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,0.00,,,0.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,3.00,1,,,,,3.00,1,,,,,,,,,,,,,,,,,,60789,6964,0.00,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,100.00,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200408,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,0.00,,,0.00,,2.00,1,,2.00,,,"8 April    UK WIDE    UK Government sets out 750mGBP for frontline charities in the fight against COVID, $929m USD.     £750m= $929449765.80    [https://www.x-rates.com/historical/?from=GBP&amount=750000000&date=2020-04-08]    Government Source: https://web.archive.org/web/20200714145404/https://www.gov.uk/government/news/chancellor-sets-out-extra-750-million-coronavirus-funding-for-frontline-charities",0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,3.00,1,,,,,3.00,1,,,,,,,,,,,,,,,,,,65104,7886,0.00,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,100.00,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20200409,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,0.00,,,0.00,,2.00,1,,2.00,"9 April  The Financial Conduct Authority announces debt relief including:   ""-offer a temporary payment freeze on loans and credit cards for up to three months, for consumers negatively impacted by coronavirus  -allow customers who are negatively impacted by coronavirus and who already have an arranged overdraft on their main personal current account, up to £500 charged at zero interest for three months  -make sure that all overdraft customers are no worse off on price when compared to the prices they were charged before the recent overdraft pricing changes came into force  -ensure consumers using any of these temporary payment freeze measures will not have their credit file affected""     Financial Conduct Authority Source: https://web.archive.org/web/20200706182731/https://www.fca.org.uk/news/press-releases/fca-confirms-temporary-financial-relief-customers-impacted-coronavirus",0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,0.00,,,3.00,1,,,,,3.00,1,,,,,,,,,,,,,,,,,,69180,8876,0.00,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,100.00,100.00
