CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1E_Income support,E1E_Flag,E1_Notes,E2E_Debt/contract relief,E2_Notes,E3E_Fiscal measures,E3_Notes,E4E_International support,E4_Notes,H1E_Public information campaigns,H1E_Flag,H1_Notes,H2E_Testing policy,H2_Notes,H3E_Contact tracing,H3_Notes,H4E_Emergency investment in healthcare,H4_Notes,H5E_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7E_Vaccination policy,H7E_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1E_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_NonVaccinated_ForDisplay,StringencyIndex_Vaccinated,StringencyIndex_Vaccinated_ForDisplay,StringencyIndex_SimpleAverage,StringencyIndex_SimpleAverage_ForDisplay,StringencyIndex_WeightedAverage,StringencyIndex_WeightedAverage_ForDisplay,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_NonVaccinated_ForDisplay,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_Vaccinated_ForDisplay,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_SimpleAverage_ForDisplay,GovernmentResponseIndex_WeightedAverage,GovernmentResponseIndex_WeightedAverage_ForDisplay,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_NonVaccinated_ForDisplay,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_Vaccinated_ForDisplay,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_SimpleAverage_ForDisplay,ContainmentHealthIndex_WeightedAverage,ContainmentHealthIndex_WeightedAverage_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
United Kingdom,GBR,,,NAT_TOTAL,20210401,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4350266,126764,7.37,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210402,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4353668,126816,7.74,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210403,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4357091,126826,8.00,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210404,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4359388,126836,8.07,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210405,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4362150,126862,8.17,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210406,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4364529,126882,8.45,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210407,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4367291,126927,9.05,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210408,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4370321,126980,9.72,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210409,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4365461,127040,10.39,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210410,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4368045,127080,11.10,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210411,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4369775,127087,11.38,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210412,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4373343,127100,11.68,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210413,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4375814,127123,12.14,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210414,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4378305,127161,12.65,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210415,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4380976,127191,13.27,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210416,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4383732,127225,14.02,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210417,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4385938,127260,14.76,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210418,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4387820,127270,15.09,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210419,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4390783,127274,15.50,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210420,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4393307,127307,16.02,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210421,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4395703,127327,16.64,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210422,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4398431,127345,17.28,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210423,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4401109,127385,17.97,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210424,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4403170,127417,18.78,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210425,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4404882,127428,19.17,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210426,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4406946,127434,19.62,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210427,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4409631,127451,20.19,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210428,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4411797,127480,20.87,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210429,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4414242,127502,21.60,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210430,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4416623,127517,22.23,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210501,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4418530,127524,22.78,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210502,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4420201,127538,23.04,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
United Kingdom,GBR,,,NAT_TOTAL,20210503,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,0.00,,,,,,0.00,,,4.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,4421850,127539,23.23,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,35.73,35.73,35.73,35.73,35.73,35.73,35.73,35.73,26.55,26.55,26.55,26.55,26.55,26.55,26.55,26.55,100.00,100.00
